clc_quartier;clc_secteur;haut_tot;tronc_diam;longitude;latitude;age_estim;fk_arb_etat
Quartier du Centre-Ville;Rue de Tour-Y-Val;9.0;90;3.28781396352946;49.8406134970703;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Rue de Tour-Y-Val;9.0;75;3.28780471263598;49.8402597929005;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Rue de Tour-Y-Val;10.0;90;3.28803750350354;49.8398588608871;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Rue de Tour-Y-Val;10.0;100;3.2882354383166;49.8395377135836;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Rue de Tour-Y-Val;10.0;90;3.28829337116594;49.8394390094304;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Rue de Tour-Y-Val;8.0;90;3.28833407718745;49.8393696514448;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Maison de la Petite enfance;4.0;40;3.28102246599585;49.8434391968739;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Maison de la Petite enfance;4.0;40;3.28100628981292;49.8434641070739;9.947440142942227;SUPPRIMÉ
Quartier du Centre-Ville;Maison de la Petite enfance;4.0;40;3.28094826430232;49.8434785832;9.947440142942227;SUPPRIMÉ
Quartier du Centre-Ville;Maison de la Petite enfance;4.0;40;3.28079885717538;49.843505649822;9.947440142942227;SUPPRIMÉ
Quartier du Centre-Ville;Maison de la Petite enfance;5.0;40;3.28076643939618;49.8434660502355;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Maison de la Petite enfance;5.0;40;3.28065173242764;49.8433541700245;9.947440142942227;SUPPRIMÉ
Quartier du Centre-Ville;Maison de la Petite enfance;5.0;40;3.28056417139595;49.8432584977307;9.947440142942227;SUPPRIMÉ
Quartier du Centre-Ville;Maison de la Petite enfance;5.0;40;3.28053652129372;49.8432070074584;9.947440142942227;SUPPRIMÉ
Quartier du Centre-Ville;Maison de la Petite enfance;5.0;40;3.28062515404755;49.8432246059077;9.947440142942227;SUPPRIMÉ
Quartier du Centre-Ville;Maison de la Petite enfance;5.0;30;3.28093756748441;49.8432679132915;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Maison de la Petite enfance;5.0;30;3.28092840566397;49.8432248938207;9.947440142942227;SUPPRIMÉ
Quartier du Centre-Ville;Quai Gayant;13.0;172;3.29602348627886;49.8413225905794;9.947440142942227;SUPPRIMÉ
Quartier du Centre-Ville;Quai Gayant;13.0;172;3.29596138597788;49.8412812421915;9.947440142942227;SUPPRIMÉ
Quartier du Centre-Ville;Quai Gayant;13.0;168;3.29589618533745;49.8412393792331;9.947440142942227;SUPPRIMÉ
Quartier du Centre-Ville;Quai Gayant;13.0;180;3.29583635776376;49.8412041862885;9.947440142942227;SUPPRIMÉ
Quartier du Centre-Ville;Quai Gayant;13.0;171;3.29577106225176;49.8411710011995;9.947440142942227;SUPPRIMÉ
Quartier du Centre-Ville;Quai Gayant;13.0;180;3.2956964106823;49.841136169194;9.947440142942227;SUPPRIMÉ
Quartier du Centre-Ville;Quai Gayant;13.0;185;3.29562072036732;49.8411051985105;9.947440142942227;SUPPRIMÉ
Quartier du Centre-Ville;Quai Gayant;5.0;33;3.2952675830733;49.8410095896983;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Quai Gayant;5.0;35;3.29508624300683;49.8409634970056;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Quai Gayant;5.0;26;3.29490296101638;49.8409169108337;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Quai Gayant;5.0;35;3.29472006643143;49.8408704222992;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Quai Gayant;5.0;33;3.29455618685646;49.8408287676476;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Quai Gayant;5.0;29;3.29436505191199;49.8407801837554;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Quai Gayant;6.0;32;3.29400119345445;49.8406876952696;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Quai Gayant;5.0;24;3.29381782497381;49.8406404809767;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Quai Gayant;6.0;34;3.29363555841931;49.8405947542778;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Quai Gayant;6.0;33;3.29345157050511;49.8405479850965;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Quai Gayant;6.0;29;3.29308773358803;49.8404554982201;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;17.0;102;3.29078363613518;49.8510483880223;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Boulevard Richelieu;5.0;45;3.28569004999991;49.8522012115378;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;17.0;122;3.29073690155156;49.851093060834;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;17.0;108;3.29068642822864;49.8511413094263;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;17.0;93;3.29064496134895;49.8511809470464;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;17.0;121;3.29060449406219;49.8512196300796;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;17.0;105;3.29025830006715;49.8515328696116;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;17.0;117;3.2901026965907;49.8516822110738;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;17.0;126;3.28997402386172;49.8518046023311;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;17.0;112;3.28972998049793;49.8520392138557;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;17.0;108;3.28961121584728;49.8521493261536;9.947440142942227;Essouché
Quartier Remicourt;Rue de Baudreuil;17.0;107;3.28952228011845;49.8522364065662;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;17.0;117;3.28946350402453;49.8522925876385;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;17.0;108;3.28939913887791;49.8523541111405;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;17.0;123;3.28919619804583;49.8525887793022;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;17.0;143;3.28903297566744;49.8527037699495;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;17.0;139;3.28884826573481;49.8527617269932;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;17.0;130;3.2889163253922;49.8526966740267;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;17.0;121;3.28907047160332;49.8525546731766;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;17.0;131;3.28913517066303;49.8524928316739;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;17.0;111;3.28919404279169;49.8524365615296;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;17.0;117;3.28935365761301;49.8522789914094;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;17.0;112;3.28949311161794;49.8521442293895;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;17.0;96;3.28953228356731;49.8521067861506;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;17.0;123;3.28957531180642;49.8520656571605;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;17.0;123;3.28975528218265;49.8518950970898;9.947440142942227;REMPLACÉ
Quartier Remicourt;Rue de Baudreuil;17.0;133;3.28982600386315;49.8518274953737;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;17.0;110;3.28999102624329;49.8516703614124;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;17.0;120;3.29010942324533;49.8515508482141;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;17.0;111;3.29014488593286;49.8515169490003;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;17.0;126;3.29020610487138;49.8514584311804;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;17.0;142;3.29032905822548;49.8513533929267;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;6.0;46;3.29040952191018;49.8512764786318;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;6.0;41;3.29043762987432;49.8512496110291;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;17.0;115;3.2905102122093;49.8511809496853;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;17.0;109;3.2905521638397;49.8511407355195;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;17.0;100;3.29059640502351;49.8510983264766;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;17.0;101;3.29064601069017;49.8510507741391;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;17.0;113;3.29069160529661;49.8510070679703;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;17.0;91;3.29073772105867;49.8509628606187;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;17.0;114;3.29078680522105;49.8509158102823;9.947440142942227;Essouché
Quartier Remicourt;Rue de Baudreuil;17.0;116;3.29082568017064;49.8508755074343;9.947440142942227;SUPPRIMÉ
Quartier Remicourt;Rue de Baudreuil;7.0;62;3.29097303069624;49.8507308568844;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;7.0;47;3.29104390774342;49.8506628206635;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;7.0;55;3.29111530584449;49.8505942868279;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;7.0;55;3.29119122892884;49.8505214091854;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;7.0;58;3.29126751401583;49.8504481826592;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;7.0;58;3.29133584216457;49.8503825917072;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;7.0;65;3.29141524866548;49.8503063697792;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;7.0;65;3.29148746391049;49.8502323170834;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;7.0;47;3.29155865199256;49.8501639821746;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;7.0;56;3.29163279242933;49.850093884035;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;7.0;60;3.29170236944488;49.8500270967108;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;7.0;62;3.29177655378225;49.8499567340444;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;7.0;49;3.29184945679463;49.849886751217;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;7.0;56;3.29192454401885;49.849814672611;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;7.0;68;3.29202002768922;49.8497181276219;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;7.0;62;3.29208991471082;49.8496510407976;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;7.0;64;3.29216463761036;49.84957930997;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;7.0;56;3.29223995281034;49.8495083130438;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;6.0;52;3.29231441536096;49.8494368318014;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;7.0;60;3.29238386199019;49.8493692415192;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;7.0;55;3.29246430392143;49.8492909277592;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;7.0;57;3.2925350731323;49.8492229897499;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;7.0;58;3.29261330781214;49.8491465109563;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;7.0;66;3.29269359235474;49.8490694399148;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;7.0;53;3.2927687878646;49.8489949528003;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Boulevard Richelieu;5.0;62;3.28555763342281;49.8521317788742;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;7.0;60;3.29284631661698;49.8489205272439;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;7.0;66;3.29292150597319;49.848848347913;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;7.0;49;3.29310236541904;49.8486750533661;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;7.0;51;3.29316861126356;49.8486101380768;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;7.0;55;3.29324078789637;49.8485397911325;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;7.0;70;3.29331139733842;49.8484706060386;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;7.0;62;3.29338518675953;49.8483986879193;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;7.0;55;3.29345724465786;49.8483281199634;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;7.0;56;3.29354240195035;49.8482451221477;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;7.0;57;3.29362235813347;49.8481659456692;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;7.0;58;3.29371150562029;49.8480790565259;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;7.0;62;3.29379387806679;49.8479987725368;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;7.0;62;3.29388242020219;49.8479130562389;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;7.0;53;3.29396713924463;49.8478304835475;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;7.0;67;3.29404152252245;49.8477579854118;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;7.0;61;3.29411593481261;49.8476866532275;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;7.0;59;3.29419033423456;49.8476141378695;9.947440142942227;EN PLACE
Quartier Remicourt;Rue de Baudreuil;7.0;66;3.29426760999388;49.8475388200909;9.947440142942227;EN PLACE
Quartier Remicourt;Boulevard Jean Bouin;4.0;40;3.30484691582367;49.8485018224351;9.947440142942227;EN PLACE
Quartier Remicourt;Boulevard Jean Bouin;4.0;40;3.30477010369204;49.8484555146512;9.947440142942227;EN PLACE
Quartier Remicourt;Boulevard Jean Bouin;4.0;35;3.30470445244142;49.8484159342476;9.947440142942227;REMPLACÉ
Quartier Remicourt;Boulevard Jean Bouin;4.0;37;3.30464159114163;49.8483780376897;9.947440142942227;EN PLACE
Quartier Remicourt;Boulevard Jean Bouin;4.0;39;3.30457019158042;49.8483349927836;9.947440142942227;EN PLACE
Quartier Remicourt;Boulevard Jean Bouin;4.0;29;3.30451312226003;49.8483005865453;9.947440142942227;EN PLACE
Quartier Remicourt;Boulevard Jean Bouin;7.0;105;3.30444840230023;49.8482615681879;9.947440142942227;EN PLACE
Quartier Remicourt;Boulevard Jean Bouin;7.0;116;3.30437882015736;49.8482196188945;9.947440142942227;EN PLACE
Quartier Remicourt;Boulevard Jean Bouin;7.0;120;3.30431215494156;49.8481794277425;9.947440142942227;EN PLACE
Quartier Remicourt;Boulevard Jean Bouin;7.0;105;3.30425428212435;49.84814453797;9.947440142942227;EN PLACE
Quartier Remicourt;Boulevard Jean Bouin;7.0;75;3.30412961747038;49.8480693799212;9.947440142942227;EN PLACE
Quartier Remicourt;Boulevard Jean Bouin;7.0;130;3.30407238129501;49.8480348723053;9.947440142942227;EN PLACE
Quartier Remicourt;Boulevard Jean Bouin;7.0;105;3.30401429807813;49.8479998543932;9.947440142942227;EN PLACE
Quartier Remicourt;Boulevard Jean Bouin;7.0;110;3.30394449615163;49.8479543999933;9.947440142942227;EN PLACE
Quartier Remicourt;Boulevard Jean Bouin;7.0;135;3.3038940637456;49.8479239959429;9.947440142942227;EN PLACE
Quartier Remicourt;Boulevard Jean Bouin;7.0;113;3.30384456363823;49.8478941513672;9.947440142942227;EN PLACE
Quartier Remicourt;Boulevard Jean Bouin;7.0;65;3.3037846204406;49.8478580125371;9.947440142942227;EN PLACE
Quartier Remicourt;Boulevard Jean Bouin;7.0;115;3.30371609589573;49.8478167002371;9.947440142942227;EN PLACE
Quartier Remicourt;Boulevard Jean Bouin;7.0;113;3.30366084482388;49.8477833893194;9.947440142942227;EN PLACE
Quartier Remicourt;Boulevard Jean Bouin;7.0;110;3.30360098841554;49.8477473014162;9.947440142942227;EN PLACE
Quartier Remicourt;Boulevard Jean Bouin;7.0;120;3.30352388277923;49.8477008146549;9.947440142942227;EN PLACE
Quartier Remicourt;Boulevard Jean Bouin;7.0;115;3.30346977354874;49.8476681920677;9.947440142942227;EN PLACE
Quartier Remicourt;Boulevard Jean Bouin;7.0;115;3.3032458593185;49.847526346834;9.947440142942227;EN PLACE
Quartier Remicourt;Boulevard Jean Bouin;7.0;100;3.30318913705734;49.8474917763195;9.947440142942227;EN PLACE
Quartier Remicourt;Boulevard Jean Bouin;7.0;110;3.30314842541678;49.8474669632383;9.947440142942227;EN PLACE
Quartier Remicourt;Boulevard Jean Bouin;7.0;95;3.30308018805574;49.8474253747105;9.947440142942227;REMPLACÉ
Quartier Remicourt;Boulevard Jean Bouin;7.0;105;3.30302430061602;49.8473913144216;9.947440142942227;EN PLACE
Quartier Remicourt;Boulevard Jean Bouin;7.0;120;3.30295044891111;49.8473463032208;9.947440142942227;EN PLACE
Quartier Remicourt;Boulevard Jean Bouin;7.0;105;3.30289741706047;49.8473139814672;9.947440142942227;EN PLACE
Quartier Remicourt;Boulevard Jean Bouin;7.0;110;3.30282937132219;49.8472725091747;9.947440142942227;EN PLACE
Quartier Remicourt;Boulevard Jean Bouin;7.0;110;3.30275455700985;49.8472269114511;9.947440142942227;EN PLACE
Quartier Remicourt;Boulevard Jean Bouin;7.0;110;3.30268166737793;49.8471824873784;9.947440142942227;EN PLACE
Quartier Remicourt;Boulevard Jean Bouin;7.0;105;3.30262594097287;49.8471485226815;9.947440142942227;EN PLACE
Quartier Remicourt;Boulevard Jean Bouin;7.0;110;3.3025765688164;49.8471184317932;9.947440142942227;EN PLACE
Quartier Remicourt;Boulevard Jean Bouin;7.0;83;3.30252164641412;49.8470849558583;9.947440142942227;EN PLACE
Quartier Remicourt;Boulevard Jean Bouin;7.0;130;3.30247432452341;49.8470561156235;9.947440142942227;REMPLACÉ
Quartier Remicourt;Boulevard Jean Bouin;7.0;70;3.30242597969774;49.8470266486659;9.947440142942227;EN PLACE
Quartier Remicourt;Boulevard Jean Bouin;7.0;140;3.30242546136475;49.8469820074103;9.947440142942227;EN PLACE
Quartier Remicourt;Boulevard Jean Bouin;7.0;55;3.30247545573367;49.8470124788587;9.947440142942227;EN PLACE
Quartier Remicourt;Boulevard Jean Bouin;7.0;95;3.30252701740885;49.8470439037406;9.947440142942227;EN PLACE
Quartier Remicourt;Boulevard Jean Bouin;7.0;83;3.30258306880466;49.8470780672382;9.947440142942227;EN PLACE
Quartier Remicourt;Boulevard Jean Bouin;7.0;90;3.30263378349765;49.847108977299;9.947440142942227;EN PLACE
Quartier Remicourt;Boulevard Jean Bouin;7.0;90;3.30268822032056;49.8471421550479;9.947440142942227;EN PLACE
Quartier Remicourt;Boulevard Jean Bouin;7.0;95;3.30275422957286;49.8471823865849;9.947440142942227;EN PLACE
Quartier Remicourt;Boulevard Jean Bouin;7.0;72;3.30290031754062;49.847271424398;9.947440142942227;EN PLACE
Quartier Remicourt;Boulevard Jean Bouin;7.0;82;3.30295724309354;49.8473061177002;9.947440142942227;EN PLACE
Quartier Remicourt;Boulevard Jean Bouin;7.0;82;3.30302228004513;49.8473457564193;9.947440142942227;EN PLACE
Quartier Remicourt;Boulevard Jean Bouin;7.0;92;3.30307984775904;49.84738084179;9.947440142942227;EN PLACE
Quartier Remicourt;Boulevard Jean Bouin;7.0;85;3.30314041753678;49.8474177579484;9.947440142942227;EN PLACE
Quartier Remicourt;Boulevard Jean Bouin;7.0;80;3.30319570218739;49.8474514520251;9.947440142942227;EN PLACE
Quartier Remicourt;Boulevard Jean Bouin;7.0;105;3.3032487260131;49.8474837691684;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Boulevard Henri Martin;6.0;45;3.27972150104477;49.8486332081983;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Boulevard Henri Martin;6.0;55;3.27969194659066;49.8485014081165;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Boulevard Henri Martin;6.0;50;3.27966948272487;49.8483580391883;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Boulevard Henri Martin;4.0;20;3.27963720443106;49.8482317864348;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Boulevard Henri Martin;9.0;170;3.27942240714733;49.8472851705814;9.947440142942227;REMPLACÉ
Quartier du Centre-Ville;Boulevard Henri Martin;7.0;140;3.27939219423587;49.8471260712385;9.947440142942227;REMPLACÉ
Quartier du Centre-Ville;Boulevard Henri Martin;6.0;60;3.27938036268325;49.8470692153358;9.947440142942227;REMPLACÉ
Quartier du Centre-Ville;Boulevard Henri Martin;5.0;85;3.27936892858921;49.8470142770664;9.947440142942227;REMPLACÉ
Quartier du Centre-Ville;Boulevard Henri Martin;5.0;90;3.27934718651341;49.8469126817273;9.947440142942227;REMPLACÉ
Quartier du Centre-Ville;Boulevard Henri Martin;5.0;60;3.2793354078571;49.8468560630395;9.947440142942227;REMPLACÉ
Quartier du Centre-Ville;Boulevard Henri Martin;7.0;185;3.2793214572418;49.8467986646424;9.947440142942227;REMPLACÉ
Quartier du Centre-Ville;Boulevard Henri Martin;7.0;190;3.27928355377183;49.8466378870215;9.947440142942227;REMPLACÉ
Quartier du Centre-Ville;Boulevard Henri Martin;7.0;200;3.2792294003129;49.8464504703862;9.947440142942227;REMPLACÉ
Quartier du Centre-Ville;Boulevard Henri Martin;7.0;145;3.27921884245737;49.8463327139658;9.947440142942227;REMPLACÉ
Quartier du Centre-Ville;Boulevard Henri Martin;7.0;120;3.27920437335896;49.8462740625945;9.947440142942227;SUPPRIMÉ
Quartier du Centre-Ville;Boulevard Henri Martin;7.0;110;3.27894273311056;49.8451381211337;9.947440142942227;Non essouché
Quartier du Centre-Ville;Boulevard Henri Martin;6.0;130;3.27888934479521;49.8448969182395;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Boulevard Henri Martin;6.0;70;3.27887691806793;49.8448413106372;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Boulevard Henri Martin;6.0;115;3.27886318149807;49.8447795458183;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Boulevard Henri Martin;7.0;135;3.27883980974143;49.8446843985904;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Boulevard Henri Martin;7.0;130;3.27873668092734;49.8442237851015;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Boulevard Henri Martin;6.0;140;3.27871761555068;49.8441365096206;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Boulevard Henri Martin;6.0;100;3.2786934845334;49.8440260442377;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Boulevard Henri Martin;5.0;55;3.27890968031885;49.8441470785728;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Boulevard Henri Martin;7.0;105;3.27892406270756;49.8442129082956;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Boulevard Henri Martin;7.0;130;3.27898071477091;49.8444651106208;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Boulevard Henri Martin;7.0;125;3.27902019701764;49.8446458239769;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Boulevard Henri Martin;6.0;85;3.27902973792389;49.8446894989761;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Boulevard Henri Martin;6.0;80;3.27904221789542;49.8447466231456;9.947440142942227;Essouché
Quartier du Centre-Ville;Boulevard Henri Martin;6.0;145;3.27905575135404;49.844808571835;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Boulevard Henri Martin;7.0;70;3.27912148377656;49.8451043620069;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Boulevard Henri Martin;8.0;165;3.27925147208934;49.8456573932775;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Boulevard Henri Martin;5.0;160;3.27934605008052;49.8460955608183;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Boulevard Henri Martin;8.0;180;3.27938773995198;49.8462813869943;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Boulevard Henri Martin;6.0;65;3.27940256260387;49.8463447125853;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Boulevard Henri Martin;6.0;85;3.27941391515388;49.8463924289563;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Boulevard Henri Martin;6.0;85;3.27944542563799;49.8465294372852;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Boulevard Henri Martin;5.0;105;3.27946096876355;49.8465830162966;9.947440142942227;Essouché
Quartier du Centre-Ville;Boulevard Henri Martin;7.0;160;3.2795006394196;49.846768617044;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Boulevard Henri Martin;6.0;100;3.27957628553444;49.8471336219838;9.947440142942227;Non essouché
Quartier du Centre-Ville;Boulevard Henri Martin;8.0;60;3.27990287834441;49.8484344545635;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Boulevard Henri Martin;8.0;65;3.27993073678931;49.84857840126;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Boulevard Richelieu;7.0;182;3.28581079751993;49.8522643763922;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Boulevard Richelieu;6.0;162;3.28547440352072;49.8520822411863;9.947440142942227;Non essouché
Quartier du Centre-Ville;Boulevard Richelieu;6.0;130;3.28456711029722;49.8515718461247;9.947440142942227;Non essouché
Quartier du Centre-Ville;Boulevard Richelieu;6.0;50;3.28415890393584;49.8513592998675;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Boulevard Richelieu;8.0;200;3.28408124791238;49.85131688707;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Boulevard Richelieu;8.0;75;3.28304379677915;49.8507328370995;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Boulevard Richelieu;8.0;99;3.28291763729824;49.8506608663029;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Boulevard Richelieu;8.0;125;3.28284952661497;49.8506228781958;9.947440142942227;Non essouché
Quartier du Centre-Ville;Boulevard Richelieu;6.0;55;3.28278192010419;49.8505845328094;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Boulevard Richelieu;6.0;50;3.28259548946311;49.8504961345691;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Boulevard Richelieu;8.0;190;3.28228743233479;49.850316263975;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Boulevard Richelieu;7.0;60;3.2821675928041;49.8502485755422;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Boulevard Richelieu;8.0;178;3.28208452610703;49.8502049921606;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Boulevard Richelieu;9.0;145;3.28202739833007;49.8501725558086;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Boulevard Richelieu;4.0;35;3.28196394294601;49.8501365258256;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Boulevard Richelieu;4.0;32;3.28152794404188;49.8498951028585;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Boulevard Richelieu;8.0;190;3.28147200444381;49.8498636397563;9.947440142942227;EN PLACE
Quartier du Centre-Ville;Boulevard Richelieu;6.0;90;3.28134036054328;49.8497980555836;9.947440142942227;Non essouché
